Date,Open,High,Low,Close,Adj Close,Volume
2023-04-05,2341.750000,2346.600098,2308.500000,2325.500000,2317.313721,258000
2023-04-06,2320.000000,2354.500000,2318.050049,2341.000000,2332.759277,144642
2023-04-10,2346.000000,2350.399902,2321.899902,2324.600098,2316.416992,93595
2023-04-11,2330.000000,2341.000000,2324.000000,2336.300049,2328.075928,105010
2023-04-12,2336.300049,2368.250000,2330.050049,2346.399902,2338.140137,198164
2023-04-13,2350.000000,2365.899902,2342.149902,2355.649902,2347.357666,212068
2023-04-17,2415.000000,2415.000000,2349.199951,2366.800049,2358.468506,294432
2023-04-18,2370.699951,2376.100098,2326.000000,2340.050049,2331.812744,151805
2023-04-19,2337.000000,2358.000000,2332.250000,2351.649902,2343.371582,96087
2023-04-20,2350.199951,2359.000000,2333.000000,2345.699951,2337.442627,140197
2023-04-21,2348.050049,2360.850098,2338.000000,2348.899902,2340.631348,99384
2023-04-24,2365.000000,2382.899902,2348.699951,2357.149902,2348.852295,253679
2023-04-25,2368.800049,2381.000000,2350.350098,2375.100098,2366.739258,92349
2023-04-26,2379.800049,2381.500000,2353.850098,2362.050049,2353.735107,145620
2023-04-27,2365.000000,2383.000000,2364.000000,2377.500000,2369.130859,85772
2023-04-28,2379.850098,2424.000000,2379.800049,2420.199951,2411.680420,394972
2023-05-02,2440.000000,2446.000000,2428.750000,2441.050049,2432.457031,145848
2023-05-03,2447.000000,2447.000000,2413.350098,2419.800049,2411.281982,89389
2023-05-04,2423.399902,2452.250000,2414.250000,2447.800049,2439.183350,88436
2023-05-05,2444.000000,2461.699951,2435.750000,2441.300049,2432.706299,81483
2023-05-08,2450.949951,2483.500000,2444.850098,2471.350098,2462.650391,92596
2023-05-09,2475.000000,2486.949951,2463.500000,2479.149902,2470.422852,65220
2023-05-10,2485.600098,2499.899902,2481.500000,2496.300049,2487.512695,99083
2023-05-11,2499.500000,2509.000000,2473.800049,2478.300049,2469.575928,98850
2023-05-12,2477.000000,2488.000000,2456.550049,2484.100098,2475.355713,61427
2023-05-15,2486.000000,2503.750000,2472.600098,2488.149902,2479.391113,67628
2023-05-16,2496.000000,2498.000000,2451.000000,2453.850098,2445.212158,83298
2023-05-17,2460.350098,2463.699951,2429.199951,2438.800049,2430.215088,158298
2023-05-18,null,null,null,null,null,null
2023-05-19,2432.699951,2445.750000,2419.550049,2442.800049,2434.200928,54880
2023-05-22,2430.000000,2465.000000,2430.000000,2454.500000,2445.859619,144136
2023-05-23,2465.000000,2468.250000,2451.850098,2454.100098,2445.461182,87497
2023-05-24,2446.600098,2463.000000,2433.300049,2437.050049,2428.471191,154319
2023-05-25,2433.500000,2448.449951,2415.699951,2438.550049,2429.965820,186194
2023-05-26,2453.600098,2510.000000,2449.149902,2506.550049,2497.726563,261121
2023-05-29,null,null,null,null,null,null
2023-05-30,2520.000000,2537.449951,2513.899902,2519.399902,2510.531250,146443
2023-05-31,2506.949951,2508.949951,2461.699951,2474.699951,2465.988525,205076
2023-06-01,2478.000000,2484.449951,2457.949951,2462.050049,2453.383057,240274
2023-06-02,2475.000000,2482.800049,2451.050049,2454.949951,2446.308105,101224
2023-06-05,2465.100098,2483.699951,2458.100098,2476.800049,2468.081299,119029
2023-06-06,2481.300049,2490.100098,2462.550049,2480.250000,2471.519043,115547
2023-06-07,2486.100098,2499.550049,2472.350098,2497.550049,2488.758301,211341
2023-06-08,2502.399902,2516.000000,2491.000000,2499.800049,2491.000244,136486
2023-06-09,2495.050049,2508.100098,2478.050049,2481.899902,2473.163086,169640
2023-06-12,2478.000000,2489.000000,2465.100098,2483.100098,2474.359131,75549
2023-06-13,2490.750000,2523.300049,2486.250000,2520.399902,2511.527588,205509
2023-06-14,2518.050049,2555.000000,2516.600098,2552.600098,2543.614502,196737
2023-06-15,2547.050049,2561.899902,2535.199951,2551.550049,2542.568115,284440
2023-06-16,2555.600098,2581.000000,2555.600098,2575.399902,2566.333984,150565
2023-06-19,2582.199951,2584.000000,2543.399902,2551.500000,2542.518311,165566
2023-06-20,2550.500000,2564.000000,2535.000000,2546.750000,2537.784912,171359
2023-06-21,2556.350098,2569.100098,2547.949951,2563.600098,2554.575684,144710
2023-06-22,2561.699951,2572.899902,2532.250000,2535.600098,2526.674316,61620
2023-06-23,2530.000000,2532.800049,2511.100098,2515.250000,2506.395752,289996
2023-06-26,2504.000000,2515.899902,2489.250000,2494.199951,2485.419922,197782
2023-06-27,2501.000000,2510.000000,2486.399902,2495.800049,2487.014404,148922
2023-06-28,2516.000000,2537.250000,2497.699951,2529.350098,2520.446289,171621
2023-06-30,2540.050049,2556.699951,2533.000000,2550.699951,2541.720947,289824
2023-07-03,null,null,null,null,null,null
2023-07-04,null,null,null,null,null,null
2023-07-05,null,null,null,null,null,null
2023-07-06,null,null,null,null,null,null
2023-07-07,2632.800049,2665.000000,2627.399902,2635.449951,2626.172607,576768
2023-07-10,2686.000000,2755.000000,2672.750000,2735.149902,2725.521729,1110570
2023-07-11,null,null,null,null,null,null
2023-07-12,null,null,null,null,null,null
2023-07-13,null,null,null,null,null,null
2023-07-14,2751.050049,2760.800049,2723.750000,2738.899902,2729.258545,499323
2023-07-17,2746.699951,2816.000000,2728.550049,2796.399902,2786.556152,453640
2023-07-18,null,null,null,null,null,null
