Date,Open,High,Low,Close,Adj Close,Volume
2019-01-31,697.250000,726.849976,689.049988,722.700012,719.971863,35239544
2019-02-01,720.750000,726.400024,705.400024,717.250000,714.542358,13792059
2019-02-04,711.299988,724.500000,708.000000,720.500000,717.780151,8195956
2019-02-05,722.000000,731.599976,719.500000,729.500000,726.746094,8665426
2019-02-06,731.299988,734.500000,715.599976,725.750000,723.010376,8077340
2019-02-07,726.250000,733.799988,724.000000,730.150024,727.393738,7203465
2019-02-08,727.000000,732.799988,716.250000,719.400024,716.684326,7341956
2019-02-11,719.900024,719.900024,705.299988,710.849976,708.166565,7234953
2019-02-12,701.000000,713.400024,700.000000,705.599976,702.936340,15856819
2019-02-14,706.000000,706.400024,692.599976,695.000000,692.376404,10383603
2019-02-15,700.000000,704.000000,681.700012,686.599976,684.008118,10866440
2019-02-18,686.000000,697.700012,680.700012,693.299988,690.682800,7135564
2019-02-19,693.299988,705.400024,689.650024,693.049988,690.433777,6816325
2019-02-20,697.599976,703.000000,695.299988,700.349976,697.706177,5772687
2019-02-21,700.500000,706.500000,695.099976,697.200012,694.568115,6674353
2019-02-22,697.450012,704.450012,691.200012,702.049988,699.399780,9822278
2019-02-25,702.900024,705.799988,696.099976,703.700012,701.043579,11428024
2019-02-26,694.000000,715.599976,693.049988,710.150024,707.469238,9166951
2019-02-27,714.950012,727.799988,713.049988,718.200012,715.488892,13284424
2019-02-28,723.450012,723.450012,706.400024,709.549988,706.871460,26230891
2019-03-01,713.500000,714.950012,699.549988,702.400024,699.748474,7713824
2019-03-05,705.700012,733.900024,700.700012,732.049988,729.286560,11298428
2019-03-06,733.900024,733.900024,712.549988,720.599976,717.879761,10510670
2019-03-07,720.750000,739.450012,720.750000,733.750000,730.980164,11263734
2019-03-08,732.000000,737.250000,728.400024,733.400024,730.631409,7744794
2019-03-11,733.299988,744.900024,730.599976,734.500000,731.727295,9421608
2019-03-12,738.700012,749.000000,738.549988,742.549988,739.746887,8131901
2019-03-13,743.599976,751.000000,736.500000,738.000000,735.214111,12333789
2019-03-14,740.000000,749.700012,737.400024,740.599976,737.804260,7100875
2019-03-15,742.950012,748.950012,731.700012,735.099976,732.325012,14560368
2019-03-18,741.000000,753.849976,740.250000,747.000000,744.180115,8067253
2019-03-19,755.000000,763.000000,749.049988,760.900024,758.027649,8818172
2019-03-20,760.750000,767.000000,754.349976,755.750000,752.897095,9758274
2019-03-22,764.700012,765.900024,735.549988,757.049988,754.192139,10355078
2019-03-25,752.700012,755.000000,741.150024,745.700012,742.885071,7130411
2019-03-26,747.400024,760.950012,741.650024,757.099976,754.241943,7300104
2019-03-27,761.299988,770.000000,755.849976,759.299988,756.433655,7456768
2019-03-28,761.099976,787.650024,757.150024,780.700012,777.752991,16643818
2019-04-01,780.950012,783.000000,760.599976,765.599976,762.709900,6021202
2019-04-02,769.150024,774.950012,761.000000,767.400024,764.503113,6592678
2019-04-03,770.000000,772.750000,758.700012,761.500000,758.625366,5591613
2019-04-04,763.000000,771.900024,760.000000,762.150024,759.272949,7009879
2019-04-05,763.950012,768.750000,756.099976,762.200012,759.322754,5343947
2019-04-08,764.299988,768.000000,748.549988,754.599976,751.751343,4918795
2019-04-09,755.000000,766.000000,751.000000,763.400024,760.518250,5483424
2019-04-10,761.250000,767.900024,758.000000,760.849976,757.977783,5933250
2019-04-11,760.500000,761.349976,747.000000,752.299988,749.460144,5365803
2019-04-12,753.400024,766.750000,751.599976,764.349976,761.464600,4671869
2019-04-15,764.000000,770.200012,760.000000,762.849976,759.970276,3707106
2019-04-16,765.099976,776.000000,765.099976,771.099976,768.189087,7088601
2019-04-18,778.400024,779.000000,769.000000,771.200012,768.288757,6098041
2019-04-22,768.900024,768.900024,750.549988,755.500000,752.648010,4185156
2019-04-23,757.450012,759.299988,749.000000,753.250000,750.406555,5098170
